"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geoData";
"55.747141903";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.582968338";"276298240";"{type=Point, coordinates=[37.582968338, 55.747141903]}";
"55.747046033";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.583226722";"276298241";"{type=Point, coordinates=[37.583226722, 55.747046033]}";
"55.74706106";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.582971269";"276298242";"{type=Point, coordinates=[37.582971269, 55.74706106]}";
"55.747814703";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 8";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.584425635";"276298243";"{type=Point, coordinates=[37.584425635, 55.747814703]}";
"55.747400592";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 55/32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.585141637";"276298244";"{type=Point, coordinates=[37.585141637, 55.747400592]}";
"55.751572669";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 9, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597896849";"276298245";"{type=Point, coordinates=[37.597896849, 55.751572669]}";
"55.751581833";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 9, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597912454";"276298246";"{type=Point, coordinates=[37.597912454, 55.751581833]}";
"55.759888728";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Армянский переулок, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.6365643";"276298247";"{type=Point, coordinates=[37.6365643, 55.759888728]}";
"55.759888552";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Армянский переулок, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.636548369";"276298249";"{type=Point, coordinates=[37.636548369, 55.759888552]}";
"55.759376386";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Армянский переулок, дом 9, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.637363076";"276298250";"{type=Point, coordinates=[37.637363076, 55.759376386]}";
"55.762320125";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Архангельский переулок, дом 11/16, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.638647004";"276298252";"{type=Point, coordinates=[37.638647004, 55.762320125]}";
"55.762310966";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Архангельский переулок, дом 11/16, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.638631386";"276298253";"{type=Point, coordinates=[37.638631386, 55.762310966]}";
"55.761079779";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Архангельский переулок, дом 7, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.637813666";"276298254";"{type=Point, coordinates=[37.637813666, 55.761079779]}";
"55.777233631";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Астраханский переулок, дом 1/15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639944716";"276298255";"{type=Point, coordinates=[37.639944716, 55.777233631]}";
